url	candidate_kind	candidate_name	rank	composite_score	popularity	reputation	integration	documentation	ecosystem	cves_12mo	stars	issues_12mo	language	license	last_release	weblink	summary	confidence_score
https://github.com/containerd/containerd/archive/refs/tags/v2.3.0.tar.gz	self	containerd	0	89.4	92	85	95	90	88	3	18500	420	Go	Apache-2.0	2024-12	https://github.com/containerd/containerd	Open-source container runtime emphasizing simplicity, robustness and portability; implements CRI for Kubernetes.	0.85
https://github.com/containerd/containerd/archive/refs/tags/v2.3.0.tar.gz	alternative	cri-o	1	84.4	78	88	92	85	82	2	5200	180	Go	Apache-2.0	2024-12	https://github.com/cri-o/cri-o	Lightweight CRI-compatible container runtime for Kubernetes, using OCI runtimes.
https://www.kernel.org/pub/linux/utils/kernel/kmod/kmod-30.tar.xz	self	kmod	0	82.5	65	95	90	85	80	0		12	C	GPL-2.0-or-later	2024-04	https://git.kernel.org/pub/scm/utils/kernel/kmod/kmod.git	Linux kernel module loading, unloading, dependency resolution and management utilities plus shared library.	0.05
https://www.netfilter.org/projects/conntrack-tools/files/conntrack-tools-1.4.6.tar.xz	self	conntrack-tools	0	71.5	55	90	75	65	70	0		12	C	GPL-2.0	2021-05	https://www.netfilter.org/projects/conntrack-tools/	Userspace utilities and daemon for managing Linux kernel netfilter connection tracking tables and state synchronization.	0.75
https://fedorahosted.org/releases/l/i/libaio/libaio-0.3.113.tar.gz	self	libaio	0	52.5	35	90	70	40	25	0		2	C	LGPL-2.1-only	2019-10	https://pagure.io/libaio	Linux-native asynchronous I/O access library	0.05
https://fedorahosted.org/releases/l/i/libaio/libaio-0.3.113.tar.gz	alternative	liburing	1	82.2	78	92	85	80	70	0	850	45	C	LGPL-2.1-only	2024-03	https://git.kernel.org/pub/scm/libs/liburing/liburing.git	Library for the modern io_uring async I/O interface
https://github.com/jbardin/scp.py/archive/refs/tags/v0.13.2.tar.gz	self	scp.py	0	72.5	65	95	80	60	55	0	830	12	Python	LGPL-2.1	2020-12	https://github.com/jbardin/scp.py	Python SCP file transfer module built on Paramiko for SSH-based copying.	0.1
https://www.python.org/ftp/python/3.11.7/Python-3.11.7.tar.xz	self	Python	0	93.1	98	85	95	98	92	12	62000	850	C/Python	PSF License	2023-12	https://www.python.org/	Core Python programming language distribution (interpreter and standard library).	0
https://rubygems.org/downloads/async-pool-0.2.0.gem	self	async-pool	0	48.5	22	95	65	40	30	0	28	1	Ruby	MIT	2020-03	https://github.com/socketry/async-pool	Simple async resource pool for Ruby, part of the Socketry async ecosystem.	0.1
https://github.com/BuGlessRB/procmail/archive/refs/tags/v3.24.tar.gz	self	procmail	0	66.5	35	95	70	60	80	0	42	3	C	GPL-2.0	2024-01	https://github.com/BuGlessRB/procmail	Mail delivery agent and recipe-based filter for processing, sorting and delivering incoming email.	0.25
https://codeberg.org/pere/chrpath/archive/release-0.16.tar.gz	self	chrpath	0	58.5	40	95	70	50	30	0		0	C	GPL-2.0	2019-10	https://codeberg.org/pere/chrpath	Modify or remove the rpath in ELF executables and libraries	0.1
https://codeberg.org/pere/chrpath/archive/release-0.16.tar.gz	alternative	patchelf	1	86.5	85	95	85	85	75	0	3200	45	C++	GPL-3.0	2024-03	https://github.com/NixOS/patchelf	Modify dynamic linker and RPATH of ELF executables
https://github.com/sfjro/aufs-linux/archive/refs/tags/v7.0.tar.gz	self	aufs-linux	0	48.5	35	95	40	30	25	0	120	2	C	GPL-2.0		https://github.com/sfjro/aufs-linux	Union filesystem implementation as Linux kernel patches for directory overlaying.	0.05
http://downloads.sourceforge.net/project/libivykis/0.42.4/ivykis-0.42.4.tar.gz	self	ivykis	0	54	25	95	60	55	30	0	12	0	C	LGPL-2.1	2021-05	https://sourceforge.net/projects/libivykis/	C library providing scalable asynchronous I/O event multiplexing with poll-like API.	0.2
http://downloads.sourceforge.net/project/libivykis/0.42.4/ivykis-0.42.4.tar.gz	alternative	libevent	1	86.1	92	85	85	90	75	1	10800	45	C	BSD-3-Clause	2023-07	https://libevent.org/	C library for event-driven network I/O with multiple backend support.
http://downloads.sourceforge.net/project/libivykis/0.42.4/ivykis-0.42.4.tar.gz	alternative	libev	2	73.2	68	95	75	70	40	0	1450	5	C	BSD-2-Clause	2020-12	http://software.schmorp.de/pkg/libev.html	High-performance C event loop library supporting multiple watchers and backends.
https://rubygems.org/downloads/protocol-http2-0.15.0.gem	self	protocol-http2	0	72.4	42	95	85	78	88	0	48	3	Ruby	MIT	2023-10	https://github.com/socketry/protocol-http2	HTTP/2 protocol implementation for Ruby, used by async-http and similar libraries.	0.25
https://github.com/KhronosGroup/Vulkan-Headers/archive/refs/tags/v1.3.237.tar.gz	self	Vulkan-Headers	0	81.5	65	95	90	80	85	0	780	12	C	Apache-2.0	2023-04	https://github.com/KhronosGroup/Vulkan-Headers	Official C/C++ header files defining the Vulkan graphics and compute API.	0.05
https://salsa.debian.org/md/whois/-/archive/5.5.15/whois-5.5.15.tar.gz	self	whois	0	71.4	42	92	85	78	81	0	140	4	C	GPL-2.0	2023-09	https://salsa.debian.org/md/whois	CLI client for the WHOIS protocol to query domain and IP registration data.	0.6
https://gitlab.com/samba-team/devel/samba/-/archive/ldb-2.6.2/samba-ldb-2.6.2.tar.gz	self	ldb	0	58.5	45	75	60	70	55	2		15	C	GPL-3.0-or-later	2023-09	https://ldb.samba.org/	Lightweight embedded database library with LDAP-like API, used primarily by Samba for directory data storage.	0.25
https://github.com/mysql/mysql-server/archive/refs/tags/mysql-8.4.4.tar.gz	self	MySQL Server	0	73.5	75	60	85	90	70	12	11000	450	C++	GPL-2.0	2024-10	https://www.mysql.com/	Open-source relational database management system (RDBMS) server	0.1
https://github.com/harfbuzz/harfbuzz/releases/download/7.0.1/harfbuzz-7.0.1.tar.xz	self	harfbuzz	0	84.4	82	95	88	80	78	0	3800	120	C++	MIT	2023-01	https://github.com/harfbuzz/harfbuzz	Open-source text shaping engine for complex scripts and OpenType fonts.	0.1
https://github.com/kravietz/pam_tacplus/archive/refs/tags/v1.7.0.tar.gz	self	pam_tacplus	0	64.5	28	95	75	60	70	0	48	2	C	GPL-2.0	2021-05	https://github.com/kravietz/pam_tacplus	PAM module for TACACS+ authentication, authorization and accounting	0.9
https://github.com/tobyink/p5-exporter-tiny/archive/refs/tags/1.002002.tar.gz	self	Exporter::Tiny	0	68.5	45	95	85	70	60	0	12	0	Perl	Artistic-2.0	2021-03	https://github.com/tobyink/p5-exporter-tiny	Lightweight exporter for functions/variables from Perl modules with flexible options.	0.05
https://github.com/pyca/service-identity/archive/refs/tags/18.1.0.tar.gz	self	service-identity	0	71.5	45	95	70	65	80	0	82	3	Python	MIT	2018-05	https://github.com/pyca/service-identity	Verify TLS/SSL service identities (certificates vs. hostnames) for pyOpenSSL & cryptography.	0.9
https://github.com/Kitware/CMake/releases/download/v3.18.3/cmake-3.18.3.tar.gz	self	CMake	0	85.4	82	90	88	95	78	2	6500	420	C++	BSD-3-Clause	2024-05	https://cmake.org/	Cross-platform build system generator for managing compilation via simple configuration files.	0.05
https://rubygems.org/downloads/mini_mime-1.1.5.gem	self	mini_mime	0	81.4	62	98	88	72	82	0	135	4	Ruby	MIT	2023-12	https://rubygems.org/gems/mini_mime	Lightweight MIME type lookup library for Ruby	0.05
https://rubygems.org/downloads/mini_mime-1.1.5.gem	alternative	marcel	1	84.2	78	96	85	80	75	0	340	12	Ruby	MIT	2024-03	https://rubygems.org/gems/marcel	MIME type detection and lookup for Ruby/Rails
https://github.com/hamcrest/PyHamcrest/archive/refs/tags/V1.9.0.tar.gz	self	PyHamcrest	0	74.5	55	95	80	70	85	0	140	5	Python	BSD-3-Clause	2017-11	https://github.com/hamcrest/PyHamcrest	Python port of Hamcrest providing declarative matcher objects for flexible test assertions.	0
https://github.com/hamcrest/PyHamcrest/archive/refs/tags/V1.9.0.tar.gz	alternative	assertpy	1	84.8	75	95	85	90	80	0	620	12	Python	BSD-3-Clause	2023-01	https://github.com/assertpy/assertpy	Fluent assertion library for Python with readable chainable matchers for tests.
https://github.com/hamcrest/PyHamcrest/archive/refs/tags/V1.9.0.tar.gz	alternative	sure	2	74	60	90	75	65	75	0	180	8	Python	GPL-3.0	2022-04	https://github.com/gabrielfalcao/sure	Python assertion library extending unittest with expressive matcher syntax.
https://www.netfilter.org/projects/libnetfilter_conntrack/files/libnetfilter_conntrack-1.1.1.tar.xz	self	libnetfilter_conntrack	0	68.5	45	90	75	65	70	0		12	C	GPL-2.0-only	2023-05	https://www.netfilter.org/projects/libnetfilter_conntrack/	C library providing userspace API to the Linux kernel connection tracking table via netlink	0.95
https://ftp.x.org/archive//individual/util/util-macros-1.19.3.tar.bz2	self	util-macros	0	82.5		95	70	80	85	0		2	M4	MIT	2023-07	https://gitlab.freedesktop.org/xorg/util/macros	M4 macros for X.Org autotools-based builds and configure scripts.	0
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/gcc/gcc-10.5.0/gcc-10.5.0.tar.xz	self	gcc	0	89.8	95	85	92	90	88	12			C	GPL-3.0-or-later	2023-07	https://gcc.gnu.org/	GNU Compiler Collection supporting C, C++, Fortran, Ada, Go and D with extensive optimization and standards compliance.	0.05
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/gcc/gcc-10.5.0/gcc-10.5.0.tar.xz	alternative	clang	1	90.1	92	88	94	93	85	8	18000	4200	C++	Apache-2.0	2024-06	https://clang.llvm.org/	LLVM-based C/C++/Objective-C compiler with strong diagnostics, sanitizers and cross-compilation support.
https://github.com/autotools-mirror/autoconf/archive/refs/tags/v2.71.tar.gz	self	autoconf	0	65.5	45	95	70	65	55	0	120	25	Shell	GPL-3.0-or-later	2021-01	https://www.gnu.org/software/autoconf/	Extensible M4 macro package that generates portable shell scripts to automatically configure software source code packages.	0.05
https://github.com/webmproject/libwebp/archive/refs/tags/v1.3.2.tar.gz	self	libwebp	0	80.5	85	75	90	80	70	2	1700	45	C	BSD-3-Clause	2023-09	https://github.com/webmproject/libwebp	C library for encoding/decoding WebP raster images with advanced compression features.	0.1
https://rubygems.org/downloads/nio4r-2.5.4.gem	self	nio4r	0	82.1	72	95	85	78	80	0	850	12	Ruby	MIT	2023-01	https://github.com/socketry/nio4r	Cross-platform asynchronous I/O primitives for Ruby (NIO selector).	0.1
https://github.com/ronaldoussoren/macholib/archive/refs/tags/v1.16.4.tar.gz	self	macholib	0	71.5	45	95	80	70	75	0	280	8	Python	MIT	2023-12	https://github.com/ronaldoussoren/macholib	Python library to parse and edit Mach-O headers used on macOS.	0.15
http://ftp.mozilla.org/pub/nspr/releases/v4.21/src/nspr-4.21.tar.gz	self	nspr	0	52.5	35	85	60	55	40	0		12	C	MPL-2.0	2019-03	https://developer.mozilla.org/en-US/docs/Mozilla/Projects/NSPR	Netscape Portable Runtime: cross-platform C APIs for threads, I/O, sockets, memory and time.	0.15
http://ftp.mozilla.org/pub/nspr/releases/v4.21/src/nspr-4.21.tar.gz	alternative	apr	1	72.1	62	80	75	78	70	1	280	45	C	Apache-2.0	2023-04	https://apr.apache.org/	Apache Portable Runtime: C library offering OS-abstraction APIs for threads, networking and memory.
https://github.com/KhronosGroup/SPIRV-LLVM-Translator/archive/refs/tags/v22.1.2.tar.gz	self	SPIRV-LLVM-Translator	0	76.5	65	95	80	75	70	0	240	45	C++	Apache-2.0	2024-10	https://github.com/KhronosGroup/SPIRV-LLVM-Translator	Bidirectional translator between SPIR-V and LLVM IR for shader/kernel compilation.	0.05
https://github.com/libfuse/libfuse/releases/download/fuse-3.3.9.4/fuse-3.3.9.4.tar.gz	self	libfuse	0	80.2	78	92	85	75	70	1	5200	45	C	LGPL-2.1		https://github.com/libfuse/libfuse	C library implementing FUSE (Filesystem in Userspace) for Linux user-space file systems.	0.05
https://github.com/Kitware/CMake/releases/download/v4.3.2/cmake-4.3.2.tar.gz	self	CMake	0	86.8	85	90	95	92	78	2	6800	420	C++	BSD-3-Clause	2024-09	https://cmake.org	Cross-platform build system generator using simple configuration files to produce native makefiles and workspaces.	0.05
https://github.com/elixir-lang/elixir/archive/v1.13.4/elixir-1.13.4.tar.gz	self	Elixir	0	87.8	85	95	90	80	88	0	23000	120	Elixir	Apache-2.0	2022-05	https://elixir-lang.org	Dynamic, functional language designed for building scalable and maintainable applications.	0.05
https://rubygems.org/downloads/http_parser.rb-0.8.1.gem	self	http_parser.rb	0	52.5	35	95	60	25	40	0	280	2	Ruby	MIT	2013-04	https://github.com/tmm1/http_parser.rb	Ruby bindings to the http-parser C library for parsing HTTP requests/responses.	0.3
http://downloads.sourceforge.net/project/swig/swig/swig-4.4.1/swig-4.4.1.tar.gz	self	SWIG	0	76.5	65	95	70	85	75	0	1400	45	C++	GPL-3.0	2024-10	https://www.swig.org	Connects C/C++ libraries with high-level languages (Python, Java, etc.) via automatic wrapper generation.	0
https://github.com/pallets/werkzeug/archive/refs/tags/3.1.8.tar.gz	self	werkzeug	0	84.8	82	88	90	95	78	2	6500	120	Python	BSD-3-Clause	2024-10	https://github.com/pallets/werkzeug	WSGI utility library providing HTTP request/response handling, routing and middleware for Python web apps.	0.15
https://github.com/GNOME/libgudev/archive/refs/tags/232.tar.gz	self	libgudev	0	59.4	28	92	75	55	48	0	25	4	C	LGPL-2.1+	2021-03	https://gitlab.gnome.org/GNOME/libgudev	GObject bindings for libudev providing device enumeration and monitoring in GLib-based applications.	0.05
https://github.com/nghttp2/nghttp2/releases/download/v1.57.0/nghttp2-1.57.0.tar.xz	self	nghttp2	0	80.4	82	75	88	80	78	2	4800	65	C	MIT	2023-10	https://nghttp2.org/	HTTP/2 C library implementing framing, HPACK, server/client APIs.	0.75
https://github.com/kjd/idna/archive/refs/tags/v2.10.tar.gz	self	idna	0	79.4	72	95	88	65	70	0	210	12	Python	BSD-3-Clause	2020-07	https://github.com/kjd/idna	Python library for Internationalized Domain Names in Applications (IDNA 2008).	0.15
https://github.com/radiator-software/p5-net-ssleay/archive/refs/tags/1.92.tar.gz	self	Net::SSLeay	0	72.5	45	95	85	80	75	0	28	4	Perl	Artistic-2.0	2021-12	https://github.com/radiator-software/p5-net-ssleay	Perl bindings to OpenSSL library providing low-level SSL/TLS and cryptography functions	0.95
https://github.com/apache/kafka/archive/refs/tags/3.9.1.tar.gz	self	Apache Kafka	0	89.8	92	85	95	90	88	4	29000	420	Java	Apache-2.0	2025-02	https://kafka.apache.org/	Distributed event streaming platform for high-throughput publish-subscribe messaging and real-time data pipelines.	0.2
https://github.com/apache/kafka/archive/refs/tags/3.9.1.tar.gz	alternative	Redpanda	1	85.8	78	90	92	88	85	2	9800	180	C++	BSL-1.1	2025-04	https://redpanda.com/	Kafka-compatible streaming platform with lower latency and simpler operations.
https://github.com/apache/kafka/archive/refs/tags/3.9.1.tar.gz	alternative	Apache Pulsar	2	82.4	82	87	75	85	80	3	14200	310	Java	Apache-2.0	2025-03	https://pulsar.apache.org/	Cloud-native distributed messaging and streaming platform with strong consistency.
https://github.com/containerd/containerd/archive/refs/tags/v2.2.1.tar.gz	self	containerd	0	90.1	92	85	95	90	88	3	18500	420	Go	Apache-2.0	2024-12	https://containerd.io	Industry-standard container runtime emphasizing simplicity, robustness and portability; implements OCI and CRI specs.	0.25
https://github.com/containerd/containerd/archive/refs/tags/v2.2.1.tar.gz	alternative	CRI-O	1	84.4	78	88	92	85	82	2	5200	180	Go	Apache-2.0	2025-01	https://cri-o.io	Lightweight CRI-only container runtime for Kubernetes, OCI-compliant.
https://rubygems.org/downloads/httpclient-2.9.0.gem	self	httpclient	0	68.5	45	95	75	70	65	0	680	12	Ruby	Ruby	2024-05	https://github.com/nahi/httpclient	HTTP client library for Ruby providing simple, feature-rich API similar to LWP	0.1
https://rubygems.org/downloads/httpclient-2.9.0.gem	alternative	faraday	1	85.8	85	92	80	90	78	0	5700	45	Ruby	MIT	2024-06	https://github.com/lostisland/faraday	HTTP client library with middleware support for Ruby
https://rubygems.org/downloads/httpclient-2.9.0.gem	alternative	rest-client	2	78.6	78	85	85	65	70	1	5200	22	Ruby	MIT	2023-11	https://github.com/rest-client/rest-client	Simple HTTP and REST client for Ruby
https://github.com/rsyslog/libfastjson/archive/refs/tags/v0.99.8.0.tar.gz	self	libfastjson	0	52.5	35	95	60	30	40	0	120	2	C	MIT	2018-10	https://github.com/rsyslog/libfastjson	Fast JSON parsing library in C, optimized for rsyslog syslog processing.	0.15
https://github.com/rsyslog/libfastjson/archive/refs/tags/v0.99.8.0.tar.gz	alternative	json-c	1	80.8	85	85	75	80	70	1	2800	25	C	MIT	2023-08	https://github.com/json-c/json-c	JSON parsing and manipulation library for C.
https://github.com/google/leveldb/archive/refs/tags/v1.23.tar.gz	self	leveldb	0	83.5	85	95	80	70	75	0	35000	25	C++	BSD-3-Clause	2021-07	https://github.com/google/leveldb	Fast key-value storage library providing ordered mapping from string keys to string values.	0.1
https://github.com/google/leveldb/archive/refs/tags/v1.23.tar.gz	alternative	lmdb	1	80	65	95	75	80	85	0	2800	15	C	OpenLDAP	2023-04	https://github.com/LMDB/lmdb	Lightning Memory-Mapped Database, ultra-fast embedded key-value store.
https://github.com/clearlinux/cve-check-tool/archive/refs/tags/v5.6.4.1.tar.gz	self	cve-check-tool	0	52.5	35	95	60	40	20	0	85	0	C	GPL-2.0	2017-01	https://github.com/clearlinux/cve-check-tool	CLI tool to scan packages for known CVEs using NVD data, primarily for distro build systems.	0.95
https://github.com/python-cffi/cffi/archive/refs/tags/v1.14.3.tar.gz	self	cffi	0	74.1	68	95	82	65	55	0	480	25	Python	MIT	2021-03	https://github.com/python-cffi/cffi	C Foreign Function Interface for Python to call C libraries.	0.1
https://github.com/python-cffi/cffi/archive/refs/tags/v1.14.3.tar.gz	alternative	ctypes	1	92.6	90	98	95	92	85	0			Python	PSF		https://docs.python.org/3/library/ctypes.html	Python standard library for calling C functions in DLLs/shared libraries.
https://github.com/google/glog/archive/refs/tags/v0.6.0tar.gz	self	glog	0	80.5	78	95	85	70	65	0	6200	45	C++	BSD-3-Clause	2022-11	https://github.com/google/glog	C++ implementation of the Google logging module	0.1
https://github.com/google/glog/archive/refs/tags/v0.6.0tar.gz	alternative	spdlog	1	90.1	95	95	90	88	72	0	21000	120	C++	MIT	2024-05	https://github.com/gabime/spdlog	Fast C++ logging library with optional fmt formatting
https://github.com/google/glog/archive/refs/tags/v0.6.0tar.gz	alternative	plog	2	77.2	55	95	80	75	85	0	780	15	C++	MPL-2.0	2023-10	https://github.com/SergiusTheBest/plog	Portable C++ logging library with simple API
https://git.kernel.org/pub/scm/linux/kernel/git/dhowells/keyutils.git/snapshot/keyutils-1.6.1.tar.gz	self	keyutils	0	71.5	45	95	85	70	60	0		5	C	GPL-2.0-or-later	2021-07	https://git.kernel.org/pub/scm/linux/kernel/git/dhowells/keyutils.git/	Utilities and library for managing keys in the Linux kernel key retention service.	0.9
https://github.com/JuliaStrings/utf8proc/archive/refs/tags/v2.2.0.tar.gz	self	utf8proc	0	76.5	65	95	80	75	70	0	210	8	C	MIT	2023-07	https://github.com/JuliaStrings/utf8proc	Lightweight C library for Unicode normalization, case-folding, properties and UTF-8 processing.	0.05
https://pypi.python.org/packages/source/l/lockfile/lockfile-0.12.2.tar.gz	self	lockfile	0	49.5	35	95	60	30	20	0	52	0	Python	MIT	2015-05	https://pypi.org/project/lockfile/	Platform-independent file locking library for Python.	0.1
https://pypi.python.org/packages/source/l/lockfile/lockfile-0.12.2.tar.gz	alternative	filelock	1	90	85	95	95	90	85	0	820	12	Python	Unlicense	2024-04	https://pypi.org/project/filelock/	Platform independent file locking for Python.
https://pypi.python.org/packages/source/l/lockfile/lockfile-0.12.2.tar.gz	alternative	fasteners	2	81	70	95	80	75	80	0	310	5	Python	Apache-2.0	2023-01	https://pypi.org/project/fasteners/	Cross-platform locking and synchronization primitives.
https://github.com/tox-dev/platformdirs/archive/refs/tags/3.10.0.tar.gz	self	platformdirs	0	86.5	85	95	90	85	80	0	1200	25	Python	MIT	2023-10	https://github.com/tox-dev/platformdirs	Small Python lib to determine platform-specific dirs (user data, config, cache, etc.).	0.05
https://github.com/sqlalchemy/mako/archive/refs/tags/rel_1.0.7.tar.gz	self	mako	0	74.5	65	95	85	60	70	0	620	12	Python	MIT	2017-11	https://github.com/sqlalchemy/mako	Fast Python templating engine with a simple syntax for HTML/text generation in web apps.	0.05
https://github.com/sqlalchemy/mako/archive/refs/tags/rel_1.0.7.tar.gz	alternative	jinja2	1	89.8	95	85	90	95	85	1	10200	45	Python	BSD-3-Clause	2024-05	https://github.com/pallets/jinja	Modern and designer-friendly templating engine for Python with sandboxing.
https://github.com/ofek/binary/archive/refs/tags/v1.0.2.tar.gz	self	binary	0	52.5	25	95	70	40	30	0	48	0	Python	MIT	2019-12	https://github.com/ofek/binary	Python library for working with binary data and number base conversions.	0.1
https://github.com/ofek/binary/archive/refs/tags/v1.0.2.tar.gz	alternative	bitstring	1	84.8	75	95	85	90	80	0	1200	12	Python	MIT	2024-04	https://github.com/scott-griffiths/bitstring	Python library for constructing and analyzing binary data.
https://github.com/jpirko/libndp/archive/refs/tags/v1.8.tar.gz	self	libndp	0	58.5	25	95	70	60	40	0	22	1	C	LGPL-2.1	2021-01	https://github.com/jpirko/libndp	C library for IPv6 Neighbor Discovery Protocol (NDP) message handling and operations.	0.25
https://github.com/universal-ctags/ctags/releases/download/v6.0/universal-ctags-6.0.tar.gz	self	universal-ctags	0	84.1	82	95	88	78	75	0	5800	45	C	GPL-2.0	2022-10	https://github.com/universal-ctags/ctags	Multi-language implementation of Ctags generating an index (tag) file of language objects found in source files.	0.1
https://github.com/libarchive/libarchive/archive/refs/tags/v3.8.2.tar.gz	self	libarchive	0	75.4	72	78	85	80	65	3	2800	120	C	BSD-2-Clause	2024-07	https://libarchive.org/	Portable C library for reading/writing many archive and compression formats (tar, zip, 7z, cpio, etc.).	0.35
https://github.com/dotnet/runtime/archive/refs/tags/v6.0.36.tar.gz	self	dotnet/runtime	0	81.5	85	75	95	90	70	12	14800	3200	C#	MIT	2024-11	https://github.com/dotnet/runtime	Core .NET runtime including CLR, base class libraries and supporting components for executing .NET applications.	0.1
https://rubygems.org/downloads/os-1.1.4.gem	self	os	0	71.4	42	95	85	70	88	0	142	3	Ruby	MIT	2024-01	https://github.com/rdoc/os	Ruby gem providing OS detection helpers (windows?, mac?, bits, etc.) via pure Ruby.	0.05
https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/binutils/binutils-2.46.0.tar.xz	self	binutils	0	75.4	62	80	95	85	72	3	850	65	C	GPL-3.0-or-later	2024-01	https://www.gnu.org/software/binutils/	GNU collection of binary utilities (ld, as, objdump, readelf, ar, strip) for creating and inspecting object files and executables.	0.1
https://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/binutils/binutils-2.46.0.tar.xz	alternative	elfutils	1	74.2	48	90	82	78	85	1	320	25	C	GPL-3.0-or-later	2024-05	https://sourceware.org/elfutils/	Set of utilities and libraries for handling ELF files, DWARF debug info and symbol tables.
https://github.com/snowballstem/snowball/archive/refs/tags/v2.0.0.tar.gz	self	Snowball	0	78.5	65	95	80	70	85	0	720	5	C	BSD-3-Clause	2021-07	https://github.com/snowballstem/snowball	Stemming algorithms for many languages implemented in C with bindings; used for information retrieval and NLP text normalization.	0.1
https://github.com/golang/go/archive/refs/tags/go1.24.5.tar.gz	self	Go	0	88.4	92	88	95	92	78	4	125000	1350	Go	BSD-3-Clause	2025-06	https://go.dev	Open-source systems programming language and toolchain developed by Google.	0.05
https://github.com/benjaminp/six/archive/refs/tags/1.17.0.tar.gz	self	six	0	68.8	48	95	85	70	60	0	1024	12	Python	MIT	2021-12	https://github.com/benjaminp/six	Python 2 and 3 compatibility library providing unified APIs for strings, bytes, and imports.	0.05
http://ftp.funet.fi/pub/gnu/ftp.gnu.org/gnu/binutils/binutils-2.46.0.tar.xz	self	binutils	0	82.5	85	75	90	85	80	3		120	C	GPL-3.0-or-later	2024-02	https://www.gnu.org/software/binutils/	GNU collection of binary utilities for creating, inspecting and modifying object files, executables and libraries.	0.15
https://gitlab.com/ipcalc/ipcalc/-/archive/1.0.3/ipcalc-1.0.3.tar.gz	self	ipcalc	0	68.5	35	95	80	70	85	0	48	2	C	GPL-2.0-only	2024-01	https://gitlab.com/ipcalc/ipcalc	CLI tool to calculate and display IP address, netmask, network, broadcast and host range info from CIDR or dotted notation.	0.3
https://gitlab.com/ipcalc/ipcalc/-/archive/1.0.3/ipcalc-1.0.3.tar.gz	alternative	sipcalc	1	59.8	25	90	75	50	60	0		0	C	BSD-3-Clause	2014-10	https://www.routemeister.net/projects/sipcalc/	Advanced CLI IP calculator supporting IPv4/IPv6, subnetting, supernetting and multiple output formats.
https://rubygems.org/downloads/aws-sdk-kms-1.39.0.gem	self	aws-sdk-kms	0	87.8	85	95	90	88	82	0		12	Ruby	Apache-2.0	2024-09	https://rubygems.org/gems/aws-sdk-kms	Official AWS SDK for Ruby client for Amazon Key Management Service (KMS).	0.9
http://ftp.x.org/pub/individual/lib/libXt-1.2.1.tar.bz2	self	libXt	0	43.5	15	90	40	50	30	0		5	C	MIT	2021-01	https://www.x.org/wiki/	X Toolkit Intrinsics (Xt) library for building X11 widget-based applications in C.	0.05
https://github.com/pytest-dev/pluggy/archive/refs/tags/0.13.1.tar.gz	self	pluggy	0	77.3	62	95	88	78	72	0	1180	18	Python	MIT	2020-10	https://github.com/pytest-dev/pluggy	Plugin registration and hook calling system for Python	0.05
https://github.com/tmux/tmux/archive/refs/tags/3.6.tar.gz	self	tmux	0	88.4	92	95	88	85	80	0	34000	180	C	ISC		https://github.com/tmux/tmux	Terminal multiplexer for managing multiple sessions/windows/panes in one terminal.	0.1
https://github.com/tmux/tmux/archive/refs/tags/3.6.tar.gz	alternative	screen	1	76.5	65	88	82	78	70	1	850	45	C	GPL-3.0	2024-02	https://www.gnu.org/software/screen/	Classic terminal multiplexer supporting session detachment and multiple windows.
https://github.com/dotnet/sdk/archive/refs/tags/v8.0.411.tar.gz	self	dotnet-sdk	0	81.4	72	85	95	90	78	2	3200	420	C#	MIT	2024-09	https://github.com/dotnet/sdk	Official .NET SDK containing compilers, build tools, runtime packs and CLI for developing .NET apps.	0.05
https://rubygems.org/downloads/ffi-1.9.25.gem	self	ffi	0	85.5	85	95	90	80	75	0	2100	25	Ruby	BSD-3-Clause	2023-11	https://github.com/ffi/ffi	Ruby FFI library for loading and calling native C libraries from Ruby code	0.1
https://github.com/golang/go/archive/refs/tags/go1.24.13.tar.gz	self	Go	0	94.4	98	92	95	98	90	4	125000	420	Go	BSD-3-Clause		https://go.dev	The Go programming language with compiler, runtime and standard library.	0.15
https://github.com/SELinuxProject/selinux/releases/download/3.4/semodule-utils-3.4.tar.gz	self	semodule-utils	0	72.4	62	92	78	70	65	0	1034	12	C	GPL-2.0	2022-11	https://github.com/SELinuxProject/selinux	Command-line utilities for managing SELinux policy modules (semodule, semodule_expand, semodule_package).	0.95
https://github.com/westes/flex/archive/refs/tags/v2.6.4.tar.gz	self	flex	0	58.5	45	95	70	40	30	0	280	5	C	BSD-3-Clause	2017-05	https://github.com/westes/flex	Fast lexical analyzer generator for creating scanners/lexers in C.	0.05
https://github.com/westes/flex/archive/refs/tags/v2.6.4.tar.gz	alternative	re2c	1	83.1	72	95	85	90	75	0	950	25	C++	Public Domain	2024-08	https://github.com/skvadrik/re2c	Lexer generator for C/C++ producing fast, deterministic scanners.
https://github.com/grantjenks/python-sortedcontainers/archive/refs/tags/v2.2.2.tar.gz	self	sortedcontainers	0	81.8	78	95	90	75	65	0	2800	4	Python	Apache-2.0	2021-05	https://github.com/grantjenks/python-sortedcontainers	Python sorted list, dict and set containers implemented in pure Python.	0
